,Country,Year,CO2 emissions,Population,Continent,Country Code,Population growth (annual %)
1477,Slovenia,2009,103.023,103.079,Europe,SVN,0.903875535210913
1478,Slovenia,2010,105.322,103.433,Europe,SVN,0.43607948463593
1479,Slovenia,2011,105.188,103.635,Europe,SVN,0.207732702329724
1480,Slovenia,2012,101.31,103.836,Europe,SVN,0.210024305900448
1481,Slovenia,2013,96.902,103.988,Europe,SVN,0.135726228915631
1482,Slovenia,2014,86.977,104.089,Europe,SVN,0.0983519219451147
1483,Slovenia,2015,87.31,104.139,Europe,SVN,0.075190689011533
1484,Slovenia,2016,92.631,104.24,Europe,SVN,0.0731972072415279
1485,Slovenia,2017,93.625,104.291,Europe,SVN,0.0651590392490152
1486,Slovenia,2018,93.003,104.594,Europe,SVN,0.362584395134764
1487,Spain,1971,58.772,88.003,Europe,ESP,1.20508483293956
1488,Spain,1972,61.692,88.796,Europe,ESP,1.10413658971046
1489,Spain,1973,68.787,89.599,Europe,ESP,1.1049376041377
1490,Spain,1974,74.474,90.466,Europe,ESP,1.09260761038069
1491,Spain,1975,76.911,91.414,Europe,ESP,1.08129360308283
1492,Spain,1976,85.139,92.499,Europe,ESP,1.05685172472306
1493,Spain,1977,81.54,93.607,Europe,ESP,1.02913180859153
1494,Spain,1978,81.058,94.665,Europe,ESP,0.96287655038845
1495,Spain,1979,86.253,95.514,Europe,ESP,0.88158450134584
1496,Spain,1980,91.92,96.548,Europe,ESP,0.802963561910836
1497,Spain,1981,93.888,97.143,Europe,ESP,0.710878010512537
1498,Spain,1982,91.041,97.667,Europe,ESP,0.600390137240396
1499,Spain,1983,92.753,98.127,Europe,ESP,0.487183210573659
1500,Spain,1984,88.209,98.528,Europe,ESP,0.415255702373565
1501,Spain,1985,85.39,98.892,Europe,ESP,0.362365564916491
1502,Spain,1986,87.52,99.192,Europe,ESP,0.298782366814399
1503,Spain,1987,87.907,99.436,Europe,ESP,0.259329063201825
1504,Spain,1988,89.483,99.654,Europe,ESP,0.212064999269184
1505,Spain,1989,98.068,99.847,Europe,ESP,0.156776197618463
1506,Spain,1990,100.0,100.0,Europe,ESP,0.101828842607043
1507,Spain,1991,103.836,100.178,Europe,ESP,0.254527424551043
1508,Spain,1992,109.526,100.412,Europe,ESP,0.48975790543999
1509,Spain,1993,102.733,100.63,Europe,ESP,0.518543520866421
1510,Spain,1994,107.07,100.811,Europe,ESP,0.476100555169168
1511,Spain,1995,112.624,100.958,Europe,ESP,0.441365749537872
1512,Spain,1996,107.579,101.378,Europe,ESP,0.416515798212804
1513,Spain,1997,116.398,101.8,Europe,ESP,0.41911951720212
1514,Spain,1998,119.631,102.216,Europe,ESP,0.413847481113965
1515,Spain,1999,130.225,102.613,Europe,ESP,0.405323025522848
1516,Spain,2000,137.486,103.081,Europe,ESP,0.447137014535835
1517,Spain,2001,138.075,103.62,Europe,ESP,0.694068084334464
1518,Spain,2002,146.685,105.292,Europe,ESP,1.41259540475782
1519,Spain,2003,149.347,107.254,Europe,ESP,1.80845446818345
1520,Spain,2004,157.565,108.94,Europe,ESP,1.7254663034483
1521,Spain,2005,164.691,110.983,Europe,ESP,1.68934904712031
1522,Spain,2006,160.411,112.757,Europe,ESP,1.69035255626114
1523,Spain,2007,166.741,114.981,Europe,ESP,1.85108130845179
1524,Spain,2008,152.879,116.88,Europe,ESP,1.59533049906372
1525,Spain,2009,136.253,117.859,Europe,ESP,0.88573598057307
1526,Spain,2010,129.328,118.352,Europe,ESP,0.460408305051304
1527,Spain,2011,130.72,118.794,Europe,ESP,0.355338396471428
1528,Spain,2012,128.567,118.87,Europe,ESP,0.0649259625617232
1529,Spain,2013,116.056,118.431,Europe,ESP,-0.327669039579687
1530,Spain,2014,114.527,118.08,Europe,ESP,-0.298951059088036
1531,Spain,2015,121.932,117.966,Europe,ESP,-0.077588861590047
1532,Spain,2016,117.266,118.067,Europe,ESP,0.0844301500680736
1533,Spain,2017,125.347,118.278,Europe,ESP,0.234587922968563
1534,Spain,2018,122.832,118.776,Europe,ESP,0.437982993728698
1535,Sweden,1971,157.549,94.614,Europe,SWE,0.688095590706231
1536,Sweden,1972,157.792,94.894,Europe,SWE,0.295500378583874
1537,Sweden,1973,160.458,95.07,Europe,SWE,0.172364079652845
1538,Sweden,1974,146.925,95.35,Europe,SWE,0.290164816134143
1539,Sweden,1975,151.777,95.712,Europe,SWE,0.3972757346008
1540,Sweden,1976,164.871,96.063,Europe,SWE,0.363686099368844
1541,Sweden,1977,159.195,96.401,Europe,SWE,0.355157699857837
1542,Sweden,1978,148.978,96.682,Europe,SWE,0.291145575708214
1543,Sweden,1979,153.822,96.904,Europe,SWE,0.21822324745441
1544,Sweden,1980,140.407,97.091,Europe,SWE,0.202996791804766
1545,Sweden,1981,127.117,97.208,Europe,SWE,0.119920399357645
1546,Sweden,1982,116.131,97.266,Europe,SWE,0.0571917222643352
1547,Sweden,1983,105.544,97.313,Europe,SWE,0.0452736046530332
1548,Sweden,1984,103.769,97.406,Europe,SWE,0.0908696147250346
1549,Sweden,1985,112.114,97.558,Europe,SWE,0.165170618633822
1550,Sweden,1986,114.949,97.792,Europe,SWE,0.23256888459452
1551,Sweden,1987,111.426,98.119,Europe,SWE,0.333678891427395
1552,Sweden,1988,106.75,98.563,Europe,SWE,0.459598369773659
1553,Sweden,1989,101.364,99.229,Europe,SWE,0.66718292068369
1554,Sweden,1990,100.0,100.0,Europe,SWE,0.772602675661167
1555,Sweden,1991,101.962,100.678,Europe,SWE,0.681643117607529
1556,Sweden,1992,106.874,101.274,Europe,SWE,0.586529928761034
1557,Sweden,1993,106.405,101.869,Europe,SWE,0.580838814302139
1558,Sweden,1994,110.182,102.594,Europe,SWE,0.710705461619655
1559,Sweden,1995,109.328,103.131,Europe,SWE,0.524703941553734
1560,Sweden,1996,119.865,103.295,Europe,SWE,0.159147080582875
1561,Sweden,1997,108.063,103.353,Europe,SWE,0.0572622034229794
1562,Sweden,1998,109.895,103.412,Europe,SWE,0.0555121222123307
1563,Sweden,1999,107.774,103.493,Europe,SWE,0.0779271508703018
1564,Sweden,2000,99.831,103.657,Europe,SWE,0.160575484575313
1565,Sweden,2001,98.249,103.937,Europe,SWE,0.268470527954234
1566,Sweden,2002,101.28,104.276,Europe,SWE,0.325438067703728
1567,Sweden,2003,103.686,104.662,Europe,SWE,0.372092942799084
1568,Sweden,2004,100.446,105.082,Europe,SWE,0.393298991357658
1569,Sweden,2005,93.882,105.503,Europe,SWE,0.399942762807279
1570,Sweden,2006,91.123,106.099,Europe,SWE,0.562483906481893
1571,Sweden,2007,87.941,106.882,Europe,SWE,0.741552514625445
1572,Sweden,2008,85.936,107.723,Europe,SWE,0.779033290770134
1573,Sweden,2009,79.912,108.646,Europe,SWE,0.851904412936677
1574,Sweden,2010,89.88,109.569,Europe,SWE,0.852524628765313
1575,Sweden,2011,83.01,110.398,Europe,SWE,0.755150133665177
1576,Sweden,2012,78.098,111.216,Europe,SWE,0.739763272434863
1577,Sweden,2013,75.168,112.163,Europe,SWE,0.847348652246305
1578,Sweden,2014,72.384,113.284,Europe,SWE,0.992219728591882
1579,Sweden,2015,72.326,114.488,Europe,SWE,1.05745468551674
1580,Sweden,2016,71.506,115.936,Europe,SWE,1.25645398510305
1581,Sweden,2017,70.752,117.514,Europe,SWE,1.34744505956262
1582,Sweden,2018,66.276,118.881,Europe,SWE,1.16164515996039
1583,Switzerland,1971,95.517,93.334,Europe,CHE,0.524791841648688
1584,Switzerland,1972,96.668,94.188,Europe,CHE,0.762479990409525
1585,Switzerland,1973,105.498,94.776,Europe,CHE,0.738225529466449
1586,Switzerland,1974,94.506,95.056,Europe,CHE,0.538520832855669
1587,Switzerland,1975,90.202,94.232,Europe,CHE,-0.0437380434174903
1588,Switzerland,1976,94.689,93.187,Europe,CHE,-0.57159575476383
1589,Switzerland,1977,95.706,92.937,Europe,CHE,-0.339010906485653
1590,Switzerland,1978,98.437,93.187,Europe,CHE,0.00897881001440717
1591,Switzerland,1979,94.864,93.452,Europe,CHE,0.200809491511636
1592,Switzerland,1980,96.359,93.952,Europe,CHE,0.397074418637607
1593,Switzerland,1981,90.635,94.6,Europe,CHE,0.547064910132262
1594,Switzerland,1982,85.757,95.159,Europe,CHE,0.584291675385673
1595,Switzerland,1983,95.895,95.38,Europe,CHE,0.428787920002408
1596,Switzerland,1984,94.606,95.718,Europe,CHE,0.359111652414513
1597,Switzerland,1985,102.521,96.13,Europe,CHE,0.441442667641394
1598,Switzerland,1986,102.279,96.719,Europe,CHE,0.520391611336159
1599,Switzerland,1987,98.218,97.396,Europe,CHE,0.628115754543019
1600,Switzerland,1988,97.859,98.175,Europe,CHE,0.734943056123237
1601,Switzerland,1989,96.882,98.926,Europe,CHE,0.808536055550948
1602,Switzerland,1990,100.0,100.0,Europe,CHE,1.02687307219521
1603,Switzerland,1991,106.561,101.236,Europe,CHE,1.24982602441627
1604,Switzerland,1992,106.992,102.163,Europe,CHE,1.10252107229095
1605,Switzerland,1993,101.947,102.84,Europe,CHE,0.910715565788466
1606,Switzerland,1994,99.356,103.546,Europe,CHE,0.797158411024818
1607,Switzerland,1995,101.73,104.473,Europe,CHE,0.668242326234317
1608,Switzerland,1996,103.606,104.944,Europe,CHE,0.441636406706345
1609,Switzerland,1997,100.971,105.253,Europe,CHE,0.240891210155647
1610,Switzerland,1998,104.65,105.606,Europe,CHE,0.297135765740057
1611,Switzerland,1999,105.342,106.165,Europe,CHE,0.476919931285641
1612,Switzerland,2000,103.039,106.725,Europe,CHE,0.561954617400164
1613,Switzerland,2001,106.507,107.24,Europe,CHE,0.632771238018431
1614,Switzerland,2002,102.79,108.019,Europe,CHE,0.756469145838096
1615,Switzerland,2003,105.988,108.799,Europe,CHE,0.74191960337232
1616,Switzerland,2004,106.838,109.52,Europe,CHE,0.687425960233006
1617,Switzerland,2005,107.996,110.182,Europe,CHE,0.640601540243491
1618,Switzerland,2006,107.07,110.859,Europe,CHE,0.627558473346134
1619,Switzerland,2007,102.235,111.86,Europe,CHE,0.893690977823134
1620,Switzerland,2008,105.789,113.184,Europe,CHE,1.27061807385776
1621,Switzerland,2009,102.639,114.464,Europe,CHE,1.24948463127384
1622,Switzerland,2010,106.154,115.333,Europe,CHE,1.0415580576588
1623,Switzerland,2011,96.372,116.421,Europe,CHE,1.11187894263206
1624,Switzerland,2012,99.79,117.672,Europe,CHE,1.06181932886789
1625,Switzerland,2013,102.215,119.026,Europe,CHE,1.14987975781229
1626,Switzerland,2014,92.88,120.497,Europe,CHE,1.22010397343287
1627,Switzerland,2015,91.582,121.866,Europe,CHE,1.13833715247736
1628,Switzerland,2016,92.863,123.205,Europe,CHE,1.09203117387253
1629,Switzerland,2017,90.469,124.367,Europe,CHE,0.933155888738653
1630,Switzerland,2018,87.653,125.28,Europe,CHE,0.736633975172522
1631,Turkey,1971,32.415,65.702,Asia,TUR,2.39202364234144
1632,Turkey,1972,38.099,67.366,Asia,TUR,2.39726465377409
1633,Turkey,1973,40.972,69.071,Asia,TUR,2.39024835632038
1634,Turkey,1974,42.954,70.82,Asia,TUR,2.36803822105467
1635,Turkey,1975,46.313,72.71,Asia,TUR,2.33622959158128
1636,Turkey,1976,51.783,74.229,Asia,TUR,2.2961839894142
1637,Turkey,1977,56.091,75.776,Asia,TUR,2.26025190396087
1638,Turkey,1978,56.722,77.358,Asia,TUR,2.24113373060267
1639,Turkey,1979,52.467,78.973,Asia,TUR,2.24404295811135
1640,Turkey,1980,55.548,80.62,Asia,TUR,2.25818226342251
1641,Turkey,1981,55.241,82.62,Asia,TUR,2.27615294223597
1642,Turkey,1982,60.244,84.702,Asia,TUR,2.27887337390733
1643,Turkey,1983,64.681,86.836,Asia,TUR,2.25159156787118
1644,Turkey,1984,68.124,89.024,Asia,TUR,2.18669062276683
1645,Turkey,1985,74.06,91.266,Asia,TUR,2.09733152196081
1646,Turkey,1986,80.234,93.396,Asia,TUR,2.00408720294818
1647,Turkey,1987,88.329,95.011,Asia,TUR,1.92120304885325
1648,Turkey,1988,84.449,96.64,Asia,TUR,1.84744108753622
1649,Turkey,1989,93.745,98.316,Asia,TUR,1.7872890294163
1650,Turkey,1990,100.0,100.0,Asia,TUR,1.73840721079404
1651,Turkey,1991,102.344,101.696,Asia,TUR,1.68966344498433
1652,Turkey,1992,106.034,103.385,Asia,TUR,1.64277999519467
1653,Turkey,1993,110.696,105.067,Asia,TUR,1.61007006534743
1654,Turkey,1994,108.99,106.743,Asia,TUR,1.59417980573832
1655,Turkey,1995,119.62,108.411,Asia,TUR,1.58941517283803
1656,Turkey,1996,132.557,110.071,Asia,TUR,1.58908803522569
1657,Turkey,1997,138.499,111.724,Asia,TUR,1.5848844155946
1658,Turkey,1998,138.553,113.324,Asia,TUR,1.5728778090236
1659,Turkey,1999,138.292,114.956,Asia,TUR,1.54953562865714
1660,Turkey,2000,156.275,116.598,Asia,TUR,1.51810979845438
1661,Turkey,2001,141.88,118.226,Asia,TUR,1.49422662100438
1662,Turkey,2002,149.581,119.744,Asia,TUR,1.47386568720214
1663,Turkey,2003,157.768,121.181,Asia,TUR,1.43873664511403
1664,Turkey,2004,161.071,122.64,Asia,TUR,1.3847339240455
1665,Turkey,2005,167.666,124.156,Asia,TUR,1.32312648689277
1666,Turkey,2006,186.586,125.717,Asia,TUR,1.24887663592494
1667,Turkey,2007,206.735,127.282,Asia,TUR,1.19280433140776
1668,Turkey,2008,203.758,128.904,Asia,TUR,1.19537882664634
1669,Turkey,2009,202.914,130.695,Asia,TUR,1.27389035427646
1670,Turkey,2010,208.014,132.696,Asia,TUR,1.40008860606542
1671,Turkey,2011,223.048,134.659,Asia,TUR,1.53156607830159
1672,Turkey,2012,231.774,136.386,Asia,TUR,1.63114823337747
1673,Turkey,2013,221.484,138.149,Asia,TUR,1.69274545557577
1674,Turkey,2014,238.565,140.025,Asia,TUR,1.70264361643927
1675,Turkey,2015,247.731,141.905,Asia,TUR,1.66948158450263
1676,Turkey,2016,263.187,143.828,Asia,TUR,1.63994240407574
1677,Turkey,2017,294.064,145.706,Asia,TUR,1.60131223365858
1678,Turkey,2018,290.568,147.69,Asia,TUR,1.49723204842519
1679,United Kingdom,1971,113.059,97.711,Europe,GBR,0.417666617474017
1680,United Kingdom,1972,109.621,98.007,Europe,GBR,0.3390575157182
1681,United Kingdom,1973,115.444,98.227,Europe,GBR,0.19319818644469
1682,United Kingdom,1974,108.336,98.249,Europe,GBR,0.0630592101531556
1683,United Kingdom,1975,104.851,98.232,Europe,GBR,-0.00742336272019876
1684,United Kingdom,1976,105.953,98.214,Europe,GBR,-0.024603832530328
1685,United Kingdom,1977,107.921,98.169,Europe,GBR,-0.0328738482390269
1686,United Kingdom,1978,107.59,98.148,Europe,GBR,0.00535990765712166
1687,United Kingdom,1979,113.423,98.256,Europe,GBR,0.0897286611918231
1688,United Kingdom,1980,103.856,98.414,Europe,GBR,0.119517254129019
1689,United Kingdom,1981,100.92,98.463,Europe,GBR,0.0348217320561183
1690,United Kingdom,1982,98.546,98.346,Europe,GBR,-0.0358427938348334
1691,United Kingdom,1983,97.041,98.389,Europe,GBR,0.0341013738761532
1692,United Kingdom,1984,93.95,98.552,Europe,GBR,0.158261863204096
1693,United Kingdom,1985,98.936,98.805,Europe,GBR,0.226951225450001
1694,United Kingdom,1986,101.581,99.032,Europe,GBR,0.231610229834337
1695,United Kingdom,1987,102.408,99.242,Europe,GBR,0.212637260699709
1696,United Kingdom,1988,102.136,99.437,Europe,GBR,0.222063893961785
1697,United Kingdom,1989,99.64,99.719,Europe,GBR,0.260311450078262
1698,United Kingdom,1990,100.0,100.0,Europe,GBR,0.298930554095876
1699,United Kingdom,1991,101.955,100.351,Europe,GBR,0.309247932319381
1700,United Kingdom,1992,99.66,100.606,Europe,GBR,0.270431182081877
1701,United Kingdom,1993,96.583,100.832,Europe,GBR,0.239745439286479
1702,United Kingdom,1994,95.238,101.09,Europe,GBR,0.254586486858912
1703,United Kingdom,1995,93.521,101.375,Europe,GBR,0.264547416858702
1704,United Kingdom,1996,97.164,101.618,Europe,GBR,0.254626384215086
1705,United Kingdom,1997,93.175,101.88,Europe,GBR,0.257553323280351
1706,United Kingdom,1998,93.655,102.161,Europe,GBR,0.291406085432392
1707,United Kingdom,1999,93.185,102.526,Europe,GBR,0.333405882184416
1708,United Kingdom,2000,94.753,102.879,Europe,GBR,0.357300887421605
1709,United Kingdom,2001,97.436,103.276,Europe,GBR,0.384975969564228
1710,United Kingdom,2002,94.865,103.718,Europe,GBR,0.423337079636281
1711,United Kingdom,2003,97.103,104.191,Europe,GBR,0.465641113602993
1712,United Kingdom,2004,97.088,104.738,Europe,GBR,0.568943113421317
1713,United Kingdom,2005,96.771,105.547,Europe,GBR,0.68661130607346
1714,United Kingdom,2006,96.998,106.27,Europe,GBR,0.73504867842129
1715,United Kingdom,2007,94.966,107.13,Europe,GBR,0.778666112441256
1716,United Kingdom,2008,92.447,108.012,Europe,GBR,0.787032622318939
1717,United Kingdom,2009,83.744,108.776,Europe,GBR,0.756390859593407
1718,United Kingdom,2010,86.755,109.647,Europe,GBR,0.783888646646516
1719,United Kingdom,2011,79.939,110.565,Europe,GBR,0.781506562236639
1720,United Kingdom,2012,83.992,111.298,Europe,GBR,0.695353132322269
1721,United Kingdom,2013,81.363,111.999,Europe,GBR,0.669740535540783
1722,United Kingdom,2014,74.385,112.857,Europe,GBR,0.736463978721671
1723,United Kingdom,2015,71.72,113.753,Europe,GBR,0.792367505802859
1724,United Kingdom,2016,67.776,114.693,Europe,GBR,0.757874492811929
1725,United Kingdom,2017,65.517,115.378,Europe,GBR,0.679374473924223
1726,United Kingdom,2018,64.137,116.07,Europe,GBR,0.605929132212552
1727,Albania,1971,68.091,66.565,Europe,ALB,2.4229720170788
1728,Albania,1972,78.379,68.239,Europe,ALB,2.49497310670312
1729,Albania,1973,69.167,69.881,Europe,ALB,2.36255222384825
1730,Albania,1974,72.473,71.494,Europe,ALB,2.29721417566909
1731,Albania,1975,76.474,73.167,Europe,ALB,2.3011538096943
1732,Albania,1976,82.45,74.81,Europe,ALB,2.20823525497527
1733,Albania,1977,87.407,76.483,Europe,ALB,2.21325217885547
1734,Albania,1978,99.058,78.065,Europe,ALB,2.07574189532527
1735,Albania,1979,118.014,79.647,Europe,ALB,1.98945701957156
1736,Albania,1980,120.071,81.29,Europe,ALB,2.04796386136191
1737,Albania,1981,103.011,82.933,Europe,ALB,2.00297430640894
1738,Albania,1982,107.599,84.697,Europe,ALB,2.11327178253342
1739,Albania,1983,117.39,86.523,Europe,ALB,2.12088533357751
1740,Albania,1984,127.151,88.348,Europe,ALB,2.10393661802013
1741,Albania,1985,122.158,90.204,Europe,ALB,2.05599460887143
1742,Albania,1986,122.54,91.968,Europe,ALB,1.93322081083734
1743,Albania,1987,127.484,93.824,Europe,ALB,1.99703995612751
1744,Albania,1988,126.225,95.589,Europe,ALB,1.88671052887888
1745,Albania,1989,120.561,98.205,Europe,ALB,2.68786198874035
1746,Albania,1990,100.0,100.0,Europe,ALB,1.79908559333186
1747,Albania,1991,67.182,99.392,Europe,ALB,-0.602809679480026
1748,Albania,1992,37.677,98.783,Europe,ALB,-0.606434726201759
1749,Albania,1993,34.837,98.175,Europe,ALB,-0.610165792730247
1750,Albania,1994,35.845,97.597,Europe,ALB,-0.613880506929603
1751,Albania,1995,32.585,96.988,Europe,ALB,-0.617703658436963
1752,Albania,1996,32.845,96.38,Europe,ALB,-0.62151139901728
1753,Albania,1997,25.166,95.771,Europe,ALB,-0.625430096900055
1754,Albania,1998,31.019,95.193,Europe,ALB,-0.629334392525913
1755,Albania,1999,51.501,94.585,Europe,ALB,-0.63335227398725
1756,Albania,2000,54.354,93.976,Europe,ALB,-0.637356833943492
1757,Albania,2001,56.834,93.094,Europe,ALB,-0.93847042771206
1758,Albania,2002,66.109,92.82,Europe,ALB,-0.299876697084691
1759,Albania,2003,67.379,92.486,Europe,ALB,-0.374149169291299
1760,Albania,2004,70.636,92.09,Europe,ALB,-0.417931377925999
1761,Albania,2005,67.429,91.603,Europe,ALB,-0.511790116421897
1762,Albania,2006,66.851,91.056,Europe,ALB,-0.630911244851673
1763,Albania,2007,66.56,90.356,Europe,ALB,-0.75571875541991
1764,Albania,2008,65.375,89.656,Europe,ALB,-0.767342959142321
1765,Albania,2009,66.389,89.078,Europe,ALB,-0.673894046451936
1766,Albania,2010,69.281,88.622,Europe,ALB,-0.49646196338738
1767,Albania,2011,73.011,88.378,Europe,ALB,-0.269017331764615
1768,Albania,2012,61.429,88.226,Europe,ALB,-0.165151040121679
1769,Albania,2013,64.274,88.074,Europe,ALB,-0.183211384606402
1770,Albania,2014,72.679,87.892,Europe,ALB,-0.207046999760594
1771,Albania,2015,67.422,87.648,Europe,ALB,-0.291205786840436
1772,Albania,2016,64.767,87.496,Europe,ALB,-0.159880412127734
1773,Albania,2017,76.539,87.405,Europe,ALB,-0.0919722937442495
1774,Albania,2018,75.853,87.192,Europe,ALB,-0.246732042281782
1775,Armenia,1971,,,Asia,ARM,2.45080363394901
1776,Armenia,1972,,,Asia,ARM,2.3966631462394
1777,Armenia,1973,,,Asia,ARM,2.32316745149778
1778,Armenia,1974,,,Asia,ARM,2.22262559190539
1779,Armenia,1975,,,Asia,ARM,2.10484820413345
1780,Armenia,1976,,,Asia,ARM,1.98635237500017
1781,Armenia,1977,,,Asia,ARM,1.87843694161655
1782,Armenia,1978,,,Asia,ARM,1.78550145634833
1783,Armenia,1979,,,Asia,ARM,1.70971758279743
1784,Armenia,1980,,,Asia,ARM,1.64756056699297
1785,Armenia,1981,,,Asia,ARM,1.5473459109353
1786,Armenia,1982,,,Asia,ARM,1.43810411605431
1787,Armenia,1983,,,Asia,ARM,1.39598006475563
1788,Armenia,1984,,,Asia,ARM,1.44084856980469
1789,Armenia,1985,,,Asia,ARM,1.52058467451517
1790,Armenia,1986,,,Asia,ARM,1.67445451955171
1791,Armenia,1987,,,Asia,ARM,1.74408745952844
1792,Armenia,1988,,,Asia,ARM,1.51570891554139
1793,Armenia,1989,,,Asia,ARM,0.903439395729735
1794,Armenia,1990,100.0,100.0,Asia,ARM,0.0478045737810531
1795,Armenia,1991,104.255,99.067,Asia,ARM,-0.93463892028232
1796,Armenia,1992,53.698,97.315,Asia,ARM,-1.79706563313488
1797,Armenia,1993,24.787,95.054,Asia,ARM,-2.34244645434952
1798,Armenia,1994,13.484,92.821,Asia,ARM,-2.39065663530549
1799,Armenia,1995,16.971,90.927,Asia,ARM,-2.0402143564881
1800,Armenia,1996,12.111,89.542,Asia,ARM,-1.5390021999424
1801,Armenia,1997,15.906,88.553,Asia,ARM,-1.1150841090417
1802,Armenia,1998,16.544,87.875,Asia,ARM,-0.781512818389014
1803,Armenia,1999,14.773,87.309,Asia,ARM,-0.634784876346639
1804,Armenia,2000,17.245,86.772,Asia,ARM,-0.630760587863762
1805,Armenia,2001,17.427,86.235,Asia,ARM,-0.617979926225355
1806,Armenia,2002,14.65,85.755,Asia,ARM,-0.549251281615873
1807,Armenia,2003,16.504,85.302,Asia,ARM,-0.53001538172706
1808,Armenia,2004,17.463,84.822,Asia,ARM,-0.572322312384323
1809,Armenia,2005,20.81,84.257,Asia,ARM,-0.650389280091987
1810,Armenia,2006,20.917,83.607,Asia,ARM,-0.773158374746929
1811,Armenia,2007,24.175,82.9,Asia,ARM,-0.872060059332368
1812,Armenia,2008,26.572,82.193,Asia,ARM,-0.856135895388362
1813,Armenia,2009,21.514,81.628,Asia,ARM,-0.673638853162549
1814,Armenia,2010,20.399,81.317,Asia,ARM,-0.373954889662394
1815,Armenia,2011,23.546,81.317,Asia,ARM,-0.0270427628367578
1816,Armenia,2012,27.405,81.515,Asia,ARM,0.26742945492201
1817,Armenia,2013,26.418,81.911,Asia,ARM,0.461930535014127
1818,Armenia,2014,26.381,82.306,Asia,ARM,0.509812126446043
1819,Armenia,2015,25.706,82.702,Asia,ARM,0.450705991935445
1820,Armenia,2016,24.751,82.985,Asia,ARM,0.361260408326477
1821,Armenia,2017,26.029,83.239,Asia,ARM,0.293899005891436
1822,Armenia,2018,27.185,83.437,Asia,ARM,0.235799808401976
1823,Azerbaijan,1971,,,Asia,AZE,1.99701797908839
1824,Azerbaijan,1972,,,Asia,AZE,1.88852922106949
1825,Azerbaijan,1973,,,Asia,AZE,1.80017400409297
1826,Azerbaijan,1974,,,Asia,AZE,1.73538291764509
1827,Azerbaijan,1975,,,Asia,AZE,1.68947963345197
1828,Azerbaijan,1976,,,Asia,AZE,1.65348808954682
1829,Azerbaijan,1977,,,Asia,AZE,1.62330028358127
1830,Azerbaijan,1978,,,Asia,AZE,1.60376466390778
1831,Azerbaijan,1979,,,Asia,AZE,1.5936316282761
1832,Azerbaijan,1980,,,Asia,AZE,1.59126688074478
1833,Azerbaijan,1981,,,Asia,AZE,1.58997908165274
1834,Azerbaijan,1982,,,Asia,AZE,1.5913354019751
1835,Azerbaijan,1983,,,Asia,AZE,1.60158128771693
1836,Azerbaijan,1984,,,Asia,AZE,1.62212403650154
1837,Azerbaijan,1985,,,Asia,AZE,1.646524939202
1838,Azerbaijan,1986,,,Asia,AZE,1.66881298170928
1839,Azerbaijan,1987,,,Asia,AZE,1.68017435687007
1840,Azerbaijan,1988,,,Asia,AZE,1.67646449507831
1841,Azerbaijan,1989,,,Asia,AZE,1.65315773777567
1842,Azerbaijan,1990,100.0,100.0,Asia,AZE,0.44971763566966
1843,Azerbaijan,1991,97.337,101.564,Asia,AZE,1.55235272538718
1844,Azerbaijan,1992,79.349,103.115,Asia,AZE,1.51507709398871
1845,Azerbaijan,1993,69.852,104.693,Asia,AZE,1.51915269467542
1846,Azerbaijan,1994,62.22,106.118,Asia,AZE,1.35173009665235
1847,Azerbaijan,1995,60.528,107.347,Asia,AZE,1.15169444694746
1848,Azerbaijan,1996,50.619,108.437,Asia,AZE,1.0098480432984
1849,Azerbaijan,1997,49.125,109.485,Asia,AZE,0.964673773704232
1850,Azerbaijan,1998,49.091,110.532,Asia,AZE,0.949138146647058
1851,Azerbaijan,1999,48.173,111.51,Asia,AZE,0.877598699856844
1852,Azerbaijan,2000,51.054,112.432,Asia,AZE,0.821519963674211
1853,Azerbaijan,2001,48.303,113.298,Asia,AZE,0.774765939386613
1854,Azerbaijan,2002,47.706,114.15,Asia,AZE,0.746173582716985
1855,Azerbaijan,2003,52.039,115.016,Asia,AZE,0.757650955616913
1856,Azerbaijan,2004,51.239,116.036,Asia,AZE,0.875427280482454
1857,Azerbaijan,2005,54.257,117.223,Asia,AZE,1.02226559239828
1858,Azerbaijan,2006,54.963,118.522,Asia,AZE,1.09858657441812
1859,Azerbaijan,2007,49.914,119.863,Asia,AZE,1.13385546615645
1860,Azerbaijan,2008,53.87,122.405,Asia,AZE,2.09985403259251
1861,Azerbaijan,2009,45.849,124.976,Asia,AZE,2.07614826384645
1862,Azerbaijan,2010,43.999,126.47,Asia,AZE,1.18978770786007
1863,Azerbaijan,2011,49.454,128.132,Asia,AZE,1.30300085487651
1864,Azerbaijan,2012,54.025,129.851,Asia,AZE,1.32876382733755
1865,Azerbaijan,2013,55.086,131.541,Asia,AZE,1.29344702700591
1866,Azerbaijan,2014,57.576,133.189,Asia,AZE,1.24820899735588
1867,Azerbaijan,2015,57.599,134.781,Asia,AZE,1.19120985807018
1868,Azerbaijan,2016,58.727,136.304,Asia,AZE,1.11785721013911
1869,Azerbaijan,2017,57.599,137.645,Asia,AZE,0.98126180450475
1870,Azerbaijan,2018,57.862,138.874,Asia,AZE,0.866316916370841
1871,Belarus,1971,,,Europe,BLR,0.83254242697463
1872,Belarus,1972,,,Europe,BLR,0.801903541421469
1873,Belarus,1973,,,Europe,BLR,0.740577073484473
1874,Belarus,1974,,,Europe,BLR,0.649396280155014
